	gene_id	gene_type	split	labels	gene_name	TSS	chromosome_name	strand	fpkm_median_x	tpm_median_x	fpkm_uq_median_x	fpkm_median_y	tpm_median_y	fpkm_uq_median_y
417	ENSG00000122643	protein_coding	test	0.6776190754173275	NT5C3A	33080767	chr7	-	2.939301814099684	4.421203097986282	3.143066832378066	2.939301814099684	4.421203097986282	3.143066832378066
418	ENSG00000122674	protein_coding	train	0.6613221184434533	CCZ1	5957357	chr7	+	0.2091413978385916	1.7255666703620662	0.3779566338101134	0.2091413978385916	1.7255666703620662	0.3779566338101134
419	ENSG00000122687	protein_coding	train	0.8359831816843882	MRM2	2281824	chr7	-	-3.9725628172931486	-2.5437195184892745	-3.779917739350753	-3.9725628172931486	-2.5437195184892745	-3.779917739350753
420	ENSG00000122696	protein_coding	train	0.4091048329167192	SLC25A51	37904350	chr9	-	1.171527106038814	2.663822781567078	1.38316512484753	1.171527106038814	2.663822781567078	1.38316512484753
421	ENSG00000122733	protein_coding	train	-1.1464179103854488	PHF24	34958321	chr9	+	-3.899695094204315	-2.475535074035002	-3.715959736045905	-3.899695094204315	-2.475535074035002	-3.715959736045905
422	ENSG00000122783	protein_coding	train	0.6309800286895075	CYREN	134855447	chr7	-	1.8597708162087423	3.355255941491781	2.058939854556233	1.8597708162087423	3.355255941491781	2.058939854556233
423	ENSG00000123144	protein_coding	train	2.0744031576958246	TRIR	12845471	chr19	-	7.34518877077578	8.850000197417666	7.528743988132274	7.34518877077578	8.850000197417666	7.528743988132274
424	ENSG00000123146	protein_coding	train	0.9221936311698152	ADGRE5	14492256	chr19	+	3.306203900697904	4.707513747570133	3.4449452967697027	3.306203900697904	4.707513747570133	3.4449452967697027
425	ENSG00000123395	protein_coding	train	0.9050048170667044	ATG101	52463755	chr12	+	2.904715295942685	4.380452406728162	3.094827217176672	2.904715295942685	4.380452406728162	3.0948272171766718
426	ENSG00000123427	protein_coding	train	0.2787675246287126	EEF1AKMT3	58166461	chr12	+	2.123169543155821	3.6217588567097327	2.290099967440177	2.123169543155821	3.6217588567097327	2.290099967440177
427	ENSG00000123569	protein_coding	train	-1.4632121967076763	H2BW1	103268259	chrX	-	-4.816037165157406	-3.6135201114037656	-4.625934281777463	-4.816037165157406	-3.6135201114037656	-4.625934281777463
428	ENSG00000123815	protein_coding	train	0.9438973742503316	COQ8B	41222790	chr19	-	1.71378378137129	3.218068167008028	1.889161995795376	1.71378378137129	3.218068167008028	1.889161995795376
429	ENSG00000123908	protein_coding	train	0.6847175689382593	AGO2	141645718	chr8	-	2.3275149202001995	3.793001071774854	2.503882967738278	2.3275149202001995	3.793001071774854	2.503882967738278
430	ENSG00000123977	protein_coding	train	-1.2271020220627016	DAW1	228735770	chr2	+	-2.957916041328748	-1.5781977188427336	-2.748553568441418	-2.957916041328748	-1.5781977188427336	-2.748553568441418
431	ENSG00000124074	protein_coding	train	0.7689358093925658	ENKD1	67700667	chr16	-	2.0979815350954767	3.5664011567984124	2.2760499416730497	2.0979815350954767	3.5664011567984124	2.2760499416730497
432	ENSG00000124089	protein_coding	train	-1.4632121967076763	MC3R	54823788	chr20	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
433	ENSG00000124091	protein_coding	train	-1.4632121967076763	GCNT7	55100981	chr20	-	-3.326262685151254	-1.8964687901220072	-3.158429362604484	-3.326262685151254	-1.8964687901220072	-3.1584293626044837
434	ENSG00000124157	protein_coding	train	-1.4632121967076763	SEMG2	43849941	chr20	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
435	ENSG00000124172	protein_coding	train	1.311941631082382	ATP5F1E	57607437	chr20	-	5.495730334281885	6.9452249281092815	5.644355275921948	5.495730334281885	6.9452249281092815	5.644355275921948
436	ENSG00000124203	protein_coding	train	-1.4311173621032574	ZNF831	57766075	chr20	+	-4.974829424265094	-3.684086034563257	-4.783886641553699	-4.974829424265094	-3.684086034563257	-4.783886641553699
437	ENSG00000124208	protein_coding	train	1.7124771330231752	PEDS1-UBE2V1	48770174	chr20	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
438	ENSG00000124222	protein_coding	train	1.253885317198779	STX16	57226339	chr20	+	3.4981231897507707	4.982765462583647	3.675330435667598	3.4981231897507707	4.982765462583647	3.675330435667598
439	ENSG00000124227	protein_coding	train	-1.4632121967076763	ANKRD60	56803709	chr20	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
440	ENSG00000124444	protein_coding	train	0.3670295657832718	ZNF576	44100757	chr19	+	1.558267634055736	3.031201082857023	1.7322257768753455	1.558267634055736	3.031201082857023	1.7322257768753455
441	ENSG00000124557	protein_coding	train	-1.382692316418072	BTN1A1	26501449	chr6	+	-5.270904091862896	-3.938984225318373	-5.044538396076499	-5.270904091862896	-3.938984225318373	-5.044538396076499
442	ENSG00000124596	protein_coding	train	0.4386706261458566	OARD1	41040330	chr6	-	1.662387819259684	3.1654296204241854	1.8645724627571327	1.662387819259684	3.1654296204241854	1.8645724627571327
443	ENSG00000124657	protein_coding	valid	-1.263033193722023	OR2B6	27925019	chr6	+	-1.394410848688886	0.0265876223480841	-1.2698600476434878	-1.394410848688886	0.0265876223480841	-1.2698600476434878
444	ENSG00000124900	protein_coding	train	-1.4632121967076763	TRIM51	55650773	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
445	ENSG00000124920	protein_coding	train	-0.3133927855649748	MYRF	61520121	chr11	+	2.697818291589865	4.254344603321158	2.9313994062988127	2.697818291589865	4.254344603321158	2.9313994062988127
446	ENSG00000125037	protein_coding	train	0.929819361184984	EMC3	10028804	chr3	-	3.574319531167288	5.075019125185468	3.761391662878344	3.574319531167288	5.075019125185468	3.761391662878344
447	ENSG00000125046	protein_coding	train	-1.0774830330418153	SSUH2	8719094	chr3	-	-2.285600603069597	-0.8395960741399865	-2.0855885557189886	-2.285600603069597	-0.8395960741399865	-2.0855885557189886
448	ENSG00000125148	protein_coding	train	2.0387635111952584	MT2A	56642507	chr16	+	7.333492610750492	8.848219805756132	7.524401454361931	7.333492610750492	8.848219805756132	7.524401454361931
449	ENSG00000125319	protein_coding	train	0.050918028375836	HROB	42219274	chr17	+	1.5934971966634022	3.078575679579924	1.807478576333144	1.5934971966634022	3.078575679579924	1.807478576333144
450	ENSG00000125354	protein_coding	train	0.5768121934384483	SEPTIN6	118827333	chrX	-	2.2431206551458933	3.746667483890072	2.4383194693232806	2.2431206551458933	3.746667483890072	2.4383194693232806
451	ENSG00000125355	protein_coding	train	-0.5702151969539762	TMEM255A	119445391	chrX	-	-0.7432308572386588	0.6814042858128297	-0.4957355586507606	-0.7432308572386588	0.6814042858128297	-0.4957355586507606
452	ENSG00000125375	protein_coding	train	0.4376797194195462	DMAC2L	50779044	chr14	+	1.3770682063840611	2.81054592947801	1.5306700754917058	1.3770682063840611	2.81054592947801	1.5306700754917058
453	ENSG00000125531	protein_coding	train	-0.628122269091581	FNDC11	62184373	chr20	+	-0.7570621997994355	0.7459687146642409	-0.4930934454193067	-0.7570621997994355	0.7459687146642409	-0.4930934454193067
454	ENSG00000125551	protein_coding	train	-0.6645645686513064	PLGLB2	88050746	chr2	+	-5.467533417134262	-4.184424571137428	-5.339345147964772	-5.467533417134262	-4.184424571137428	-5.339345147964772
455	ENSG00000125571	protein_coding	train	-1.3573609044631378	IL37	113670548	chr2	+	-4.035046947099201	-2.6384562020321347	-3.822145974740051	-4.035046947099201	-2.6384562020321347	-3.822145974740051
456	ENSG00000125650	protein_coding	test	-0.521863272386576	PSPN	6379069	chr19	-	-0.1462438241563651	1.304744657718631	0.032100843167024	-0.1462438241563651	1.304744657718631	0.032100843167024
457	ENSG00000125823	protein_coding	train	-1.4632121967076763	CSTL1	23420322	chr20	+	-3.869859864663552	-2.3481331652347563	-3.717856771218502	-3.869859864663552	-2.3481331652347563	-3.717856771218502
458	ENSG00000125843	protein_coding	train	0.6314389057367076	AP5S1	3801178	chr20	+	1.8461924097082023	3.3701503279094824	2.0122110839508744	1.8461924097082023	3.3701503279094824	2.0122110839508744
459	ENSG00000125861	protein_coding	train	-1.4632121967076763	GFRA4	3644046	chr20	-	-6.058893689053569	-4.983931631372347	-5.956795501434833	-6.058893689053569	-4.983931631372347	-5.956795501434833
460	ENSG00000125871	protein_coding	train	0.8361693966944549	MGME1	17949556	chr20	+	3.756276095579932	5.260244001422084	3.9629098828981633	3.756276095579932	5.260244001422084	3.9629098828981633
461	ENSG00000126070	protein_coding	train	0.338243264627537	AGO3	36396679	chr1	+	0.3810618284245873	1.8035163731868311	0.561008354138078	0.3810618284245873	1.8035163731868311	0.561008354138078
462	ENSG00000126251	protein_coding	train	-1.442332166007687	GPR42	35861831	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
463	ENSG00000126266	protein_coding	train	-1.4632121967076763	FFAR1	35842445	chr19	+	-4.429731384421878	-3.094187019048235	-4.197599959885161	-4.429731384421878	-3.094187019048235	-4.197599959885161
464	ENSG00000126773	protein_coding	train	0.6730196517984761	PCNX4	60558637	chr14	+	0.4752924500365285	1.9609564601736864	0.6822137023704202	0.4752924500365285	1.9609564601736864	0.6822137023704202
465	ENSG00000126790	protein_coding	train	0.4825031378217004	L3HYPDH	59951148	chr14	-	0.5546379638643585	2.0207333127826668	0.759155833800272	0.5546379638643585	2.0207333127826668	0.759155833800272
466	ENSG00000126856	protein_coding	train	-1.4561495732847278	PRDM7	90142338	chr16	-	-6.380821783940931	-5.339345147964772	-6.299027692777284	-6.380821783940931	-5.339345147964772	-6.299027692777284
467	ENSG00000126870	protein_coding	train	0.4278312774066533	DYNC2I1	158677265	chr7	+	1.9938192579307743	3.439197579487326	2.16584763911659	1.9938192579307743	3.439197579487326	2.16584763911659
468	ENSG00000126890	protein_coding	train	-1.4632121967076763	CTAG2	153881853	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
469	ENSG00000126950	protein_coding	train	-0.6297566001158119	TMEM35A	100333709	chrX	+	-0.1287871757424858	1.4017396747934818	0.0301241614551288	-0.1287871757424858	1.4017396747934818	0.0301241614551288
470	ENSG00000127054	protein_coding	train	0.9826523909933784	INTS11	1250550	chr1	-	3.4538599399690293	4.928147623838388	3.6603810352424113	3.4538599399690293	4.928147623838388	3.6603810352424113
471	ENSG00000127252	protein_coding	train	-0.6885023438333024	PLAAT1	192958914	chr3	+	1.560079050433412	3.0357822456193744	1.7488046909370685	1.560079050433412	3.0357822456193744	1.7488046909370685
472	ENSG00000127318	protein_coding	train	-1.4632121967076763	IL22	68647387	chr12	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
473	ENSG00000127362	protein_coding	train	-1.0538881706302552	TAS2R3	141463897	chr7	+	-4.69525534228137	-3.4004917640810643	-4.566613190842265	-4.69525534228137	-3.4004917640810643	-4.566613190842265
474	ENSG00000127364	protein_coding	train	-0.7550320729849672	TAS2R4	141478242	chr7	+	-2.911586990273275	-1.4715286981171076	-2.701810929858678	-2.911586990273275	-1.4715286981171076	-2.701810929858678
475	ENSG00000127366	protein_coding	train	-0.3952801650691099	TAS2R5	141490017	chr7	+	-1.008682243099801	0.4726957125182908	-0.8458056750072103	-1.008682243099801	0.4726957125182908	-0.8458056750072103
476	ENSG00000127423	protein_coding	train	0.1585010400045313	AUNIP	26185903	chr1	-	1.3648525400612033	2.8654833676241367	1.533563348214512	1.3648525400612033	2.8654833676241367	1.533563348214512
477	ENSG00000127463	protein_coding	train	0.7383439336417729	EMC1	19578046	chr1	-	2.7042079949543107	4.159104385940476	2.8686275077371177	2.7042079949543107	4.159104385940476	2.8686275077371177
478	ENSG00000127507	protein_coding	train	-0.3992917247950991	ADGRE2	14889349	chr19	-	-1.5382619139795335	-0.1419394101003523	-1.352178966598703	-1.5382619139795335	-0.1419394101003523	-1.352178966598703
479	ENSG00000127515	protein_coding	valid	-1.4632121967076763	OR7A10	14952689	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
480	ENSG00000127529	protein_coding	train	-1.4632121967076763	OR7C2	15052301	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
481	ENSG00000127720	protein_coding	train	-0.044402919263878	METTL25	82752276	chr12	+	0.2087669474214126	1.727571988019821	0.3895668117627254	0.2087669474214126	1.727571988019821	0.3895668117627254
482	ENSG00000127774	protein_coding	train	1.3496919207300784	EMC6	3572116	chr17	+	0.5441886066469707	2.049142817328036	0.7739963251111732	0.5441886066469707	2.049142817328036	0.7739963251111732
483	ENSG00000127780	protein_coding	train	-1.4632121967076763	OR1E2	3337135	chr17	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
484	ENSG00000127922	protein_coding	train	0.7186752087500008	SEM1	96326684	chr7	-	2.815042516940064	4.265496907073873	2.987921105942821	2.815042516940064	4.265496907073873	2.987921105942821
485	ENSG00000127989	protein_coding	train	0.2120019950178546	MTERF1	91510016	chr7	-	1.257614130049541	2.727049130338683	1.423470603501812	1.257614130049541	2.727049130338683	1.423470603501812
486	ENSG00000128250	protein_coding	train	-1.433339212116305	RFPL1	29834572	chr22	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
487	ENSG00000128276	protein_coding	train	-1.4378143784255997	RFPL3	32753854	chr22	+	-5.930160374931366	-4.764150423492437	-5.844768883700721	-5.930160374931366	-4.764150423492437	-5.844768883700721
488	ENSG00000128313	protein_coding	train	-1.4632121967076763	APOL5	36113919	chr22	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
489	ENSG00000128463	protein_coding	train	1.081903809684779	EMC4	34518713	chr15	+	3.3672312628439345	4.864978480535736	3.5271579357788685	3.3672312628439345	4.864978480535736	3.5271579357788685
490	ENSG00000128519	protein_coding	test	-1.4632121967076763	TAS2R16	122635754	chr7	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
491	ENSG00000128534	protein_coding	train	0.535221215536522	LSM8	117824198	chr7	+	1.5932103310370938	3.056271373075082	1.787432464516868	1.5932103310370938	3.056271373075082	1.787432464516868
492	ENSG00000128578	protein_coding	train	-0.0087213548723728	STRIP2	129074274	chr7	+	-2.3054317749911664	-0.8432150924456404	-2.162944843726976	-2.3054317749911664	-0.8432150924456404	-2.162944843726976
493	ENSG00000128581	protein_coding	train	0.5366936350649728	IFT22	100965075	chr7	-	2.817132043669134	4.309983765833648	2.992224598994856	2.817132043669134	4.309983765833648	2.992224598994856
494	ENSG00000128731	protein_coding	train	0.764539127369912	HERC2	28567298	chr15	-	1.2546545067720023	2.7223130032457883	1.4357885883269774	1.2546545067720023	2.7223130032457883	1.4357885883269774
495	ENSG00000128891	protein_coding	train	0.2242651049388291	CCDC32	40857188	chr15	-	-0.3154505308161575	1.1390765150461115	-0.1653696776905379	-0.3154505308161575	1.1390765150461115	-0.1653696776905379
496	ENSG00000128915	protein_coding	train	0.2489078037187501	ICE2	60771344	chr15	-	1.0949116470254667	2.5381656469411857	1.2683745046189083	1.0949116470254667	2.5381656469411857	1.2683745046189083
497	ENSG00000128923	protein_coding	train	0.5479354266926255	MINDY2	59063513	chr15	+	1.5327159209422458	3.040506725496898	1.7048719644563528	1.5327159209422458	3.040506725496898	1.7048719644563528
498	ENSG00000128944	protein_coding	train	0.5515790295335887	KNSTRN	40674922	chr15	+	2.606157925235646	4.089226942070396	2.813565732669625	2.606157925235646	4.089226942070396	2.813565732669625
499	ENSG00000129048	protein_coding	train	-0.8413057266500642	ACKR4	132316081	chr3	+	-2.426625473554056	-0.9948156241402768	-2.225666241828959	-2.426625473554056	-0.9948156241402768	-2.225666241828959
500	ENSG00000129195	protein_coding	train	0.466947514704064	PIMREG	6347735	chr17	+	2.0427493841937947	3.549324163967891	2.237227172589872	2.0427493841937947	3.549324163967891	2.237227172589872
501	ENSG00000129473	protein_coding	train	0.903682524438217	BCL2L2	23775971	chr14	+	2.42005115954217	3.924517997523364	2.608430781225062	2.42005115954217	3.924517997523364	2.608430781225062
502	ENSG00000129480	protein_coding	train	0.6088661441218529	DTD2	31926716	chr14	-	0.2958405509170352	1.7664679530315914	0.4688439429746374	0.2958405509170352	1.7664679530315914	0.4688439429746374
503	ENSG00000129559	protein_coding	train	1.2791187636947976	NEDD8	24701561	chr14	-	3.4306599503051403	4.925828562974207	3.59856768298774	3.4306599503051403	4.925828562974207	3.59856768298774
504	ENSG00000129646	protein_coding	train	-0.1986341578473378	QRICH2	74303761	chr17	-	-0.6174987428108851	0.8785291765412092	-0.4369395172361268	-0.6174987428108851	0.8785291765412092	-0.4369395172361268
505	ENSG00000129749	protein_coding	train	-0.6889658163768176	CHRNA10	3692614	chr11	-	-1.7413001844300973	-0.2988502067660013	-1.5568177330077777	-1.7413001844300973	-0.2988502067660013	-1.5568177330077777
506	ENSG00000129810	protein_coding	train	-0.0176466249517783	SGO1	20227784	chr3	-	1.079565849810275	2.47625205954784	1.244826184630777	1.079565849810275	2.47625205954784	1.244826184630777
507	ENSG00000129925	protein_coding	train	1.2082960339446551	PGAP6	431982	chr16	-	4.369194251356135	5.884085023535748	4.559143027971322	4.369194251356135	5.884085023535748	4.559143027971322
508	ENSG00000129951	protein_coding	train	-0.932676299868393	PLPPR3	821952	chr19	-	-2.217591435072627	-0.7653760586361442	-2.03919177461102	-2.217591435072627	-0.7653760586361442	-2.03919177461102
509	ENSG00000129965	protein_coding	train	0.0016638025011811	INS-IGF2	2182439	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
510	ENSG00000129968	protein_coding	train	1.1772681695069327	ABHD17A	1883799	chr19	-	3.0440793151878287	4.5120498578566535	3.2581872325519163	3.0440793151878287	4.5120498578566535	3.2581872325519163
511	ENSG00000130021	protein_coding	test	0.7413092892481473	PUDP	7066231	chrX	-	2.175109377302036	3.661316361477155	2.428383624160213	2.175109377302036	3.661316361477155	2.428383624160213
512	ENSG00000130023	protein_coding	train	0.5292142899202971	ERMARD	170167111	chr6	+	1.2947824686980725	2.7328335747409285	1.4254055921109476	1.2947824686980725	2.7328335747409285	1.4254055921109476
513	ENSG00000130038	protein_coding	valid	-0.6766083100575945	CRACR2A	3873985	chr12	-	-3.609992737908441	-2.2263411868896386	-3.4111954329844494	-3.609992737908441	-2.2263411868896386	-3.4111954329844494
514	ENSG00000130054	protein_coding	valid	-0.6959727991791463	FAM155B	68725084	chrX	+	-0.0829884155298693	1.3398215049233422	0.1055439921989258	-0.0829884155298693	1.3398215049233422	0.1055439921989258
515	ENSG00000130173	protein_coding	train	-1.2724579562691876	ANGPTL8	11350295	chr19	+	-3.158429362604484	-1.7041594490829644	-2.9714308478032287	-3.1584293626044837	-1.7041594490829644	-2.9714308478032287
516	ENSG00000130193	protein_coding	train	0.559651217124689	THEM6	143815948	chr8	+	4.570226105584892	6.052594133190589	4.6817697036827495	4.570226105584892	6.052594133190589	4.6817697036827495
517	ENSG00000130202	protein_coding	train	1.331755789790447	NECTIN2	45349783	chr19	+	5.786222571821982	7.250882010951093	5.988791464973214	5.786222571821982	7.250882010951093	5.988791464973214
518	ENSG00000130283	protein_coding	train	-0.411017603451855	GDF1	19006905	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
519	ENSG00000130309	protein_coding	train	1.3787693606902232	COLGALT1	17666403	chr19	+	4.697529198856949	6.148850744597405	4.896010221552985	4.697529198856949	6.148850744597405	4.896010221552985
520	ENSG00000130349	protein_coding	train	0.4720291716946357	MTRES1	107349407	chr6	+	2.4955672584579416	3.932921012340815	2.6266260324505177	2.4955672584579416	3.932921012340815	2.6266260324505177
521	ENSG00000130368	protein_coding	train	-1.4632121967076763	MAS1	160327974	chr6	+	-6.6152870375779536	-5.710283551513701	-6.519528054772524	-6.6152870375779536	-5.710283551513701	-6.519528054772524
522	ENSG00000130385	protein_coding	train	-1.4632121967076763	BMP15	50653784	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
523	ENSG00000130396	protein_coding	train	0.8940582190241826	AFDN	168227671	chr6	+	3.227818075014067	4.708694904698491	3.374622206191208	3.227818075014067	4.708694904698491	3.374622206191208
524	ENSG00000130518	protein_coding	train	-0.3957797587019681	IQCN	18373428	chr19	-	1.181484249770282	2.64528663387226	1.3382817784651968	1.181484249770282	2.64528663387226	1.3382817784651968
525	ENSG00000130538	protein_coding	test	-1.4632121967076763	OR11H1	16449805	chr22	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
526	ENSG00000130589	protein_coding	train	0.3219029217047847	HELZ2	62203808	chr20	-	2.9268533930866005	4.315029974414352	3.113667164790696	2.9268533930866005	4.315029974414352	3.113667164790696
527	ENSG00000130701	protein_coding	train	-1.420161583897135	RBBP8NL	61002589	chr20	-	1.6294265672344022	3.0566528870376093	1.8073961413270712	1.6294265672344022	3.0566528870376093	1.8073961413270712
528	ENSG00000130731	protein_coding	train	1.487093554263754	METTL26	686310	chr16	-	5.779672085179959	7.260446317932943	5.979103893735801	5.779672085179959	7.260446317932943	5.979103893735801
529	ENSG00000130770	protein_coding	train	1.4822492615236758	ATP5IF1	28562665	chr1	+	5.841502707562991	7.342517411846771	5.998154875999964	5.841502707562991	7.342517411846771	5.998154875999964
530	ENSG00000130775	protein_coding	train	0.0965991307775566	THEMIS2	28209909	chr1	+	3.4038266924577227	4.819831652426537	3.5453630019003497	3.4038266924577227	4.819831652426537	3.5453630019003497
531	ENSG00000130810	protein_coding	train	0.9736676138362168	PPAN	10217044	chr19	+	0.6909087126264806	2.1414654899023566	0.8478365981997776	0.6909087126264806	2.1414654899023566	0.8478365981997776
532	ENSG00000130813	protein_coding	train	0.9992696952918696	SHFL	10197528	chr19	+	2.5509499025458875	4.021826145832285	2.717188360059584	2.5509499025458875	4.021826145832285	2.717188360059584
533	ENSG00000130950	protein_coding	train	-1.3887352530502792	NUTM2F	97090926	chr9	-	-6.189680296588922	-5.088040034713085	-6.058893689053569	-6.189680296588922	-5.088040034713085	-6.058893689053569
534	ENSG00000130997	protein_coding	train	-0.4381011413757362	POLN	2209838	chr4	-	-3.1456053222469	-1.726901910821509	-2.9896498118304327	-3.1456053222469	-1.726901910821509	-2.9896498118304327
535	ENSG00000131043	protein_coding	train	1.0114418990608838	AAR2	34824407	chr20	+	4.178571240836623	5.6498597194174005	4.305824639489658	4.178571240836623	5.6498597194174005	4.305824639489658
536	ENSG00000131148	protein_coding	train	1.0604770891683253	EMC8	85833146	chr16	-	2.75281280489086	4.230203013366421	2.94103116862287	2.75281280489086	4.230203013366421	2.94103116862287
537	ENSG00000131149	protein_coding	train	0.8460997457591615	GSE1	85646822	chr16	+	2.3487706378766973	3.792990663733495	2.555497156607593	2.3487706378766973	3.792990663733495	2.555497156607593
538	ENSG00000131355	protein_coding	train	-1.4632121967076763	ADGRE3	14785683	chr19	-	-5.068543859087288	-3.801883070847545	-4.979373349410042	-5.068543859087288	-3.801883070847545	-4.979373349410042
539	ENSG00000131381	protein_coding	train	0.6001280100044942	RBSN	15140655	chr3	-	1.7490193106308465	3.2048919248372343	1.9354597478052893	1.7490193106308465	3.2048919248372343	1.9354597478052893
540	ENSG00000131386	protein_coding	train	-0.6707712904206127	GALNT15	16216156	chr3	+	-1.9867878885731487	-0.5640514351394661	-1.7636604608316264	-1.9867878885731487	-0.5640514351394661	-1.7636604608316264
541	ENSG00000131482	protein_coding	test	-1.4632121967076763	G6PC1	41052815	chr17	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
542	ENSG00000131503	protein_coding	valid	1.070067954296663	ANKHD1	139781429	chr5	+	-2.691522623405039	-1.2646511298141148	-2.5278241963276145	-2.691522623405039	-1.2646511298141148	-2.5278241963276145
543	ENSG00000131721	protein_coding	train	-1.4632121967076763	RHOXF2	119292467	chrX	+	-5.7027498788282935	-4.4359633381333925	-5.566613190842264	-5.7027498788282935	-4.4359633381333925	-5.566613190842264
544	ENSG00000131871	protein_coding	valid	0.9948932445428	SELENOS	101817676	chr15	-	3.419525408319556	4.913138344256862	3.628061985635192	3.419525408319556	4.913138344256862	3.628061985635192
545	ENSG00000131944	protein_coding	train	0.1024930212321676	FAAP24	33463156	chr19	+	1.7900630250643836	3.1912467897162675	1.9745293124838816	1.7900630250643836	3.1912467897162675	1.9745293124838816
546	ENSG00000132016	protein_coding	train	-0.4028298858693201	BRME1	14016909	chr19	-	0.988920951337253	2.4525690790540065	1.1984312897404743	0.988920951337253	2.4525690790540065	1.1984312897404743
547	ENSG00000132207	protein_coding	train	1.1662378696336528	SLX1A	30205208	chr16	+	-6.189680296588922	-5.092955525127202	-6.030324536856798	-6.189680296588922	-5.092955525127202	-6.030324536856798
548	ENSG00000132286	protein_coding	train	1.0586868583265303	TIMM10B	6502677	chr11	+	3.315073462049285	4.828870183391061	3.5179181479319035	3.315073462049285	4.828870183391061	3.5179181479319035
549	ENSG00000132297	protein_coding	train	-1.4608462860149525	HHLA1	133117512	chr8	-	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
550	ENSG00000132361	protein_coding	train	1.2285545239765052	CLUH	2615314	chr17	-	4.086231782159715	5.593903492016751	4.270386908416357	4.086231782159715	5.593903492016751	4.270386908416357
551	ENSG00000132465	protein_coding	train	-1.1804506440013274	JCHAIN	71532377	chr4	-	2.9333460191479226	4.38731428474758	3.0994972011701902	2.9333460191479226	4.38731428474758	3.0994972011701902
552	ENSG00000132475	protein_coding	train	2.211371233601611	H3-3B	73781974	chr17	-	6.345046801702939	7.807451527865989	6.512027727747038	6.345046801702939	7.807451527865989	6.512027727747038
553	ENSG00000132517	protein_coding	train	-1.2724579562691876	SLC52A1	4955304	chr17	-	-3.144329165559629	-1.7799177393507533	-2.935668953754016	-3.144329165559629	-1.7799177393507533	-2.935668953754016
554	ENSG00000132541	protein_coding	train	0.9304149986788988	RIDA	99129469	chr8	-	3.279055216483467	4.745791280909299	3.492955535215735	3.279055216483467	4.745791280909299	3.492955535215735
555	ENSG00000132613	protein_coding	train	1.1655317493136337	MTSS2	70719969	chr16	-	1.8081790837714704	3.292325314315787	1.9794034725680112	1.8081790837714704	3.292325314315787	1.9794034725680112
556	ENSG00000132623	protein_coding	train	-0.0870122606097261	ANKEF1	10015697	chr20	+	1.5722105933123085	3.0754128294520786	1.738076041880165	1.5722105933123085	3.0754128294520786	1.738076041880165
557	ENSG00000132631	protein_coding	train	-1.4632121967076763	SCP2D1	18794370	chr20	+	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724	-7.643856189774724
558	ENSG00000132635	protein_coding	train	1.085230367607099	PCED1A	2821338	chr20	-	4.60632377540024	6.11244159197613	4.777119835245222	4.60632377540024	6.11244159197613	4.777119835245222
559	ENSG00000132680	protein_coding	train	0.8378606023903115	KHDC4	155904190	chr1	-	3.477703228500504	4.932391940068527	3.6434983570314894	3.477703228500504	4.932391940068527	3.6434983570314894
